Algorithm,PointIndex,ComputationTime(ms),JointLimitCost,Success,Joint1,Vel1,Joint2,Vel2,Joint3,Vel3,Joint4,Vel4,Joint5,Vel5,Joint6,Vel6,Joint7,Vel7,Joint8,Vel8
NSGA,46,5.256800,0.473549,1,781.642242,9.816308,1715.266621,0.073289,981.367063,1.906208,2.757950,-0.000001,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000002,-2.280786,0.033193
NSGA,47,4.647000,0.473237,1,794.388322,9.824431,1715.362650,0.074018,983.785198,1.863852,2.757950,-0.000001,0.554189,0.000000,0.627104,0.000000,-0.670325,0.000003,-2.276408,0.033751
NSGA,48,4.606300,0.472930,1,807.150360,9.832516,1715.459969,0.074979,986.148345,1.820687,2.757951,0.000010,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000004,-2.272100,0.033189
NSGA,49,4.345600,0.472629,1,819.921295,9.840225,1715.557845,0.075415,988.456593,1.778544,2.757951,-0.000005,0.554189,0.000000,0.627104,0.000000,-0.670324,-0.000001,-2.267858,0.032684
NSGA,50,4.373800,0.472291,1,832.698346,9.847682,1715.656960,0.076391,990.709834,1.736645,2.757952,0.000008,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000000,-2.263042,0.037119
NSGA,51,4.513400,0.472021,1,845.494584,9.855929,1715.756912,0.076985,992.903154,1.689341,2.757951,-0.000003,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000003,-2.259241,0.029273
NSGA,52,4.403900,0.471670,1,858.291037,9.862242,1715.857683,0.077665,995.046465,1.651853,2.757951,-0.000001,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000002,-2.254175,0.039044
NSGA,53,4.594800,0.471420,1,871.097678,9.870535,1715.959616,0.078563,997.124681,1.601755,2.757951,0.000001,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000006,-2.250629,0.027333
NSGA,54,4.599800,0.471070,1,883.914171,9.876089,1716.062252,0.079089,999.158056,1.566871,2.757951,-0.000003,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000003,-2.245561,0.039056
NSGA,55,4.493600,0.470773,1,896.741352,9.883931,1716.166194,0.080092,1001.126406,1.516704,2.757951,0.000005,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000000,-2.241256,0.033166
NSGA,56,4.556900,0.470505,1,909.577681,9.890360,1716.270792,0.080593,1003.039768,1.474241,2.757951,-0.000006,0.554189,0.000000,0.627104,0.000000,-0.670325,0.000001,-2.237386,0.029822
NSGA,57,4.544800,0.470160,1,922.420116,9.895969,1716.376552,0.081496,1004.903115,1.435835,2.757951,0.000007,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000003,-2.232319,0.039044
NSGA,58,4.533700,0.469866,1,935.272361,9.903121,1716.483315,0.082265,1006.701547,1.385757,2.757952,0.000003,0.554189,0.000000,0.627104,0.000000,-0.670324,-0.000002,-2.228017,0.033150
NSGA,59,5.049800,0.469602,1,948.133772,9.908986,1716.590740,0.082765,1008.444989,1.343223,2.757951,-0.000008,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000001,-2.224148,0.029807
NSGA,60,5.166400,0.469267,1,961.001198,9.914081,1716.699281,0.083629,1010.138497,1.304812,2.757951,0.000003,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000005,-2.219179,0.038288
NSGA,61,4.739700,0.469021,1,973.868353,9.920470,1716.808717,0.084374,1011.766971,1.255540,2.757951,-0.000001,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000002,-2.215548,0.027988
NSGA,62,4.938900,0.468689,1,986.755261,9.924939,1716.918995,0.084932,1013.350270,1.219389,2.757951,-0.000003,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000013,-2.210576,0.038293
NSGA,63,5.731800,0.468407,1,999.643518,9.930885,1717.030639,0.086026,1014.868787,1.170074,2.757952,0.000011,0.554189,0.000000,0.627104,0.000000,-0.670324,-0.000002,-2.206363,0.032464
NSGA,64,7.929700,0.468116,1,1012.530878,9.935709,1717.142824,0.086491,1016.332278,1.128301,2.757952,-0.000001,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000000,-2.201983,0.033769
NSGA,65,7.718100,0.467815,1,1025.437616,9.940531,1717.255818,0.087026,1017.740925,1.084914,2.757951,-0.000010,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000008,-2.197426,0.035101
NSGA,66,4.685100,0.467556,1,1038.340250,9.945397,1717.369970,0.087989,1019.089441,1.039441,2.757951,0.000001,0.554189,0.000000,0.627104,0.000000,-0.670325,0.000001,-2.193515,0.030140
NSGA,67,4.540000,0.467252,1,1051.252925,9.949365,1717.484999,0.088631,1020.387924,1.000496,2.757951,0.000001,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000005,-2.188875,0.035758
NSGA,68,4.564100,0.466974,1,1064.171148,9.953903,1717.601147,0.089496,1021.626453,0.954326,2.757952,0.000007,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000003,-2.184621,0.032777
NSGA,69,5.704500,0.466672,1,1077.094150,9.957847,1717.718077,0.090100,1022.810121,0.912077,2.757952,0.000002,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000006,-2.179980,0.035760
NSGA,70,4.400900,0.466396,1,1090.021212,9.961978,1717.835676,0.090625,1023.933687,0.865854,2.757951,-0.000010,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000002,-2.175725,0.032790
NSGA,71,4.371500,0.466097,1,1102.953958,9.965558,1717.954370,0.091462,1025.002265,0.823412,2.757950,-0.000002,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000002,-2.171086,0.035746
NSGA,72,4.471400,0.465848,1,1115.892529,9.969290,1718.074297,0.092404,1026.010774,0.777066,2.757951,0.000008,0.554189,0.000000,0.627104,0.000000,-0.670323,0.000008,-2.167215,0.029826
NSGA,73,4.551000,0.465551,1,1128.835605,9.972183,1718.194818,0.092857,1026.969535,0.738691,2.757951,-0.000001,0.554189,0.000000,0.627104,0.000000,-0.670324,-0.000009,-2.162576,0.035743
NSGA,74,6.106400,0.465282,1,1141.783885,9.975512,1718.316378,0.093651,1027.868184,0.692330,2.757952,0.000002,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000000,-2.158348,0.032570
NSGA,75,5.028800,0.464989,1,1154.731924,9.978327,1718.438660,0.094236,1028.711971,0.650259,2.757951,-0.000003,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000009,-2.153732,0.035576
NSGA,76,4.955400,0.464719,1,1167.680086,9.981234,1718.561920,0.095016,1029.495552,0.604033,2.757951,-0.000001,0.554189,0.000000,0.627104,0.000000,-0.670325,0.000006,-2.149458,0.032947
NSGA,77,5.053700,0.464453,1,1180.639352,9.983720,1718.686464,0.095948,1030.224143,0.561301,2.757953,0.000012,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000007,-2.145224,0.032616
NSGA,78,5.341700,0.464163,1,1193.597210,9.985984,1718.811352,0.096246,1030.897875,0.519213,2.757952,-0.000008,0.554189,0.000000,0.627104,0.000000,-0.670324,-0.000003,-2.140588,0.035732
NSGA,79,5.441900,0.463899,1,1206.560620,9.988287,1718.937367,0.097094,1031.511632,0.472899,2.757951,-0.000002,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000003,-2.136353,0.032625
NSGA,80,4.873300,0.463611,1,1219.524410,9.990186,1719.064348,0.097855,1032.070280,0.430506,2.757952,0.000003,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000005,-2.131718,0.035720
NSGA,81,5.336200,0.463374,1,1232.492262,9.992084,1719.191952,0.098322,1032.569078,0.384337,2.757950,-0.000011,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000005,-2.127868,0.029664
NSGA,82,4.621300,0.463090,1,1245.461368,9.993462,1719.320706,0.099213,1033.017886,0.345833,2.757951,0.000004,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000005,-2.123247,0.035614
NSGA,83,4.648100,0.462806,1,1258.430208,9.994949,1719.450295,0.099872,1033.406590,0.299570,2.757951,0.000001,0.554189,0.000000,0.627104,0.000000,-0.670325,0.000003,-2.118614,0.035703
NSGA,84,4.873300,0.462548,1,1271.403418,9.996234,1719.580630,0.100427,1033.735313,0.253291,2.757950,-0.000008,0.554189,0.000000,0.627104,0.000000,-0.670325,0.000002,-2.114377,0.032643
NSGA,85,4.815000,0.462292,1,1284.377886,9.997208,1719.712190,0.101370,1034.009054,0.210926,2.757951,0.000007,0.554189,0.000000,0.627104,0.000000,-0.670325,0.000001,-2.110139,0.032658
NSGA,86,5.074100,0.462012,1,1297.351760,9.997996,1719.844380,0.101869,1034.227810,0.168579,2.757951,-0.000002,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000001,-2.105513,0.035652
NSGA,87,5.212300,0.461782,1,1310.331562,9.998681,1719.977842,0.102809,1034.386459,0.122212,2.757952,0.000010,0.554189,0.000000,0.627104,0.000000,-0.670323,0.000009,-2.101664,0.029652
NSGA,88,5.363000,0.461481,1,1323.305499,9.999041,1720.111646,0.103123,1034.495505,0.084042,2.757951,-0.000005,0.554189,0.000000,0.627104,0.000000,-0.670326,-0.000018,-2.096653,0.038614
NSGA,89,5.499500,0.461253,1,1336.279474,9.999359,1720.246482,0.103921,1034.539309,0.033760,2.757951,-0.000004,0.554189,0.000000,0.627104,0.000000,-0.670326,-0.000001,-2.092801,0.029690
NSGA,90,5.577500,0.460978,1,1349.258956,9.999388,1720.382329,0.104657,1034.532880,-0.004952,2.757951,0.000004,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000016,-2.088179,0.035610
NSGA,91,4.773500,0.460705,1,1362.239160,9.999250,1720.519254,0.105480,1034.466726,-0.050961,2.757953,0.000010,0.554189,0.000000,0.627104,0.000000,-0.670324,-0.000003,-2.083553,0.035638
NSGA,92,5.194800,0.460480,1,1375.212880,9.998922,1720.656572,0.105832,1034.340447,-0.097324,2.757951,-0.000009,0.554189,0.000000,0.627104,0.000000,-0.670323,0.000006,-2.079699,0.029697
NSGA,93,5.002300,0.460185,1,1388.187443,9.998436,1720.794881,0.106583,1034.164323,-0.135724,2.757951,-0.000000,0.554189,0.000000,0.627104,0.000000,-0.670324,-0.000004,-2.074691,0.038595
NSGA,94,5.525200,0.459964,1,1401.161551,9.997655,1720.934017,0.107216,1033.923202,-0.185805,2.757951,-0.000007,0.554189,0.000000,0.627104,0.000000,-0.670324,-0.000004,-2.070841,0.029670
NSGA,95,4.501800,0.459695,1,1414.136847,9.996837,1721.074277,0.108064,1033.632113,-0.224270,2.757951,0.000007,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000006,-2.066208,0.035692
NSGA,96,4.479400,0.459428,1,1427.106790,9.995682,1721.215295,0.108679,1033.280896,-0.270676,2.757952,0.000003,0.554189,0.000000,0.627104,0.000000,-0.670325,0.000003,-2.061586,0.035618
NSGA,97,4.509800,0.459209,1,1440.076028,9.994341,1721.356957,0.109168,1032.869824,-0.316780,2.757951,-0.000008,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000006,-2.057722,0.029782
NSGA,98,4.611600,0.458945,1,1453.040952,9.993012,1721.499560,0.109914,1032.408623,-0.355481,2.757951,0.000001,0.554189,0.000000,0.627104,0.000000,-0.670325,0.000002,-2.053116,0.035502
NSGA,99,4.769700,0.458704,1,1466.010493,9.991273,1721.642984,0.110489,1031.887472,-0.401476,2.757950,-0.000005,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000000,-2.048850,0.032865
NSGA,100,5.276100,0.458467,1,1478.970780,9.989456,1721.787396,0.111309,1031.311155,-0.444210,2.757951,0.000004,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000011,-2.044634,0.032491
NSGA,101,5.154700,0.458204,1,1491.936288,9.987489,1721.932693,0.111924,1030.680166,-0.486059,2.757951,0.000004,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000011,-2.039977,0.035879
NSGA,102,6.689400,0.457946,1,1504.891239,9.985105,1722.078635,0.112486,1029.989012,-0.532711,2.757951,-0.000003,0.554189,0.000000,0.627104,0.000000,-0.670325,0.000000,-2.035384,0.035401
NSGA,103,6.117800,0.457709,1,1517.851800,9.982549,1722.225741,0.113305,1029.237786,-0.578613,2.757951,0.000004,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000006,-2.031105,0.032951
NSGA,104,5.431500,0.457475,1,1530.801416,9.979983,1722.373237,0.113672,1028.431679,-0.621249,2.757950,-0.000009,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000003,-2.026852,0.032780
NSGA,105,5.071500,0.457243,1,1543.747218,9.977242,1722.521889,0.114564,1027.570554,-0.663663,2.757951,0.000005,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000001,-2.022624,0.032582
NSGA,106,5.849800,0.457011,1,1556.692762,9.974334,1722.671297,0.115117,1026.654338,-0.705929,2.757951,0.000001,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000005,-2.018369,0.032785
NSGA,107,5.222900,0.456757,1,1569.633341,9.971239,1722.821436,0.115688,1025.683399,-0.748148,2.757951,-0.000001,0.554189,0.000000,0.627104,0.000000,-0.670326,-0.000014,-2.013730,0.035750
NSGA,108,6.321800,0.456504,1,1582.569067,9.967630,1722.972539,0.116432,1024.652091,-0.794675,2.757951,0.000002,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000012,-2.009091,0.035747
NSGA,109,5.692400,0.456276,1,1595.500063,9.963856,1723.124526,0.117112,1023.561025,-0.840710,2.757951,0.000003,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000005,-2.004835,0.032787
NSGA,110,5.946500,0.456072,1,1608.425202,9.960178,1723.277033,0.117523,1022.414834,-0.883261,2.757950,-0.000008,0.554189,0.000000,0.627104,0.000000,-0.670325,0.000003,-2.000963,0.029839
NSGA,111,4.447200,0.455800,1,1621.346481,9.956645,1723.430618,0.118347,1021.218565,-0.921799,2.757951,0.000006,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000009,-1.995940,0.038704
NSGA,112,5.222400,0.455599,1,1634.263309,9.951930,1723.585260,0.119145,1019.957500,-0.971603,2.757953,0.000011,0.554189,0.000000,0.627104,0.000000,-0.670324,-0.000005,-1.992068,0.029832
NSGA,113,4.891500,0.455351,1,1647.173377,9.948055,1723.740038,0.119267,1018.646400,-1.010289,2.757951,-0.000012,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000003,-1.987390,0.036051
NSGA,114,5.252700,0.455131,1,1660.074357,9.943232,1723.895894,0.120123,1017.275341,-1.056722,2.757951,-0.000002,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000006,-1.983177,0.032473
NSGA,115,5.473200,0.454908,1,1672.976126,9.938671,1724.052863,0.120919,1015.849097,-1.098684,2.757952,0.000009,0.554189,0.000000,0.627104,0.000000,-0.670325,0.000007,-1.978879,0.033109
NSGA,116,6.156800,0.454641,1,1685.866335,9.933824,1724.210037,0.121125,1014.367918,-1.141469,2.757950,-0.000012,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000002,-1.973815,0.039025
NSGA,117,4.910400,0.454471,1,1698.748571,9.927958,1724.368736,0.122305,1012.821691,-1.191631,2.757952,0.000012,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000005,-1.970372,0.026530
NSGA,118,5.180900,0.454206,1,1711.629204,9.923755,1724.527559,0.122364,1011.230655,-1.225798,2.757951,-0.000010,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000008,-1.965306,0.039032
NSGA,119,4.571600,0.454011,1,1724.501013,9.917444,1724.687642,0.123340,1009.574538,-1.276001,2.757951,0.000004,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000003,-1.961386,0.030206
NSGA,120,4.584700,0.453797,1,1737.361864,9.912341,1724.848058,0.123639,1007.868423,-1.314967,2.757950,-0.000009,0.554189,0.000000,0.627104,0.000000,-0.670326,-0.000004,-1.957134,0.032770
NSGA,121,4.501000,0.453536,1,1750.219279,9.906629,1725.009783,0.124609,1006.107130,-1.357075,2.757951,0.000011,0.554189,0.000000,0.627104,0.000000,-0.670325,0.000008,-1.952067,0.039037
NSGA,122,4.871800,0.453344,1,1763.066186,9.899661,1725.172174,0.125136,1004.281025,-1.407173,2.757952,0.000003,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000005,-1.948143,0.030239
NSGA,123,4.904900,0.453134,1,1775.902576,9.894013,1725.335091,0.125573,1002.404662,-1.446260,2.757951,-0.000003,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000012,-1.943894,0.032755
NSGA,124,4.739100,0.452882,1,1788.734374,9.887790,1725.498852,0.126189,1000.473601,-1.488016,2.757951,-0.000001,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000009,-1.938887,0.038580
NSGA,125,4.883300,0.452716,1,1801.560531,9.880212,1725.663359,0.126723,998.477378,-1.537726,2.757950,-0.000009,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000003,-1.935341,0.027315
NSGA,126,4.910900,0.452459,1,1814.377350,9.874681,1725.828619,0.127324,996.436293,-1.572548,2.757950,-0.000002,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000008,-1.930213,0.039506
NSGA,127,4.914500,0.452273,1,1827.179864,9.866487,1725.994966,0.128198,994.329945,-1.623295,2.757951,0.000007,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000010,-1.926284,0.030284
NSGA,128,4.774300,0.452052,1,1839.971939,9.860016,1726.161797,0.128592,992.173688,-1.662024,2.757951,0.000000,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000003,-1.921728,0.035113
NSGA,129,4.813400,0.451861,1,1852.764070,9.852365,1726.329515,0.129175,989.957586,-1.706819,2.757951,-0.000001,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000007,-1.917666,0.031289
NSGA,130,4.888000,0.451613,1,1865.536598,9.845306,1726.497925,0.129814,987.691328,-1.746875,2.757951,0.000004,0.554189,0.000000,0.627104,0.000000,-0.670325,0.000002,-1.912599,0.039053
NSGA,131,4.790600,0.451463,1,1878.299181,9.836365,1726.667215,0.130475,985.360097,-1.796724,2.757952,0.000003,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000001,-1.909191,0.026268
NSGA,132,4.967500,0.451232,1,1891.060534,9.830126,1726.836767,0.130607,982.983956,-1.830352,2.757950,-0.000013,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000006,-1.904360,0.037215
NSGA,133,5.075000,0.451010,1,1903.803565,9.821168,1727.007595,0.131658,980.547539,-1.877768,2.757951,0.000008,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000011,-1.899675,0.036105
NSGA,134,5.136200,0.450812,1,1916.535789,9.812277,1727.178911,0.132027,978.051361,-1.923717,2.757950,-0.000004,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000006,-1.895367,0.033199
NSGA,135,5.297100,0.450615,1,1929.258894,9.803894,1727.351253,0.132799,975.500041,-1.965940,2.757951,0.000007,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000003,-1.891060,0.033193
NSGA,136,6.018700,0.450441,1,1941.970771,9.795322,1727.523895,0.133032,972.893840,-2.008246,2.757950,-0.000011,0.554189,0.000000,0.627104,0.000000,-0.670325,-0.000005,-1.887132,0.030265
NSGA,137,6.094100,0.450221,1,1954.674113,9.787347,1727.697679,0.133893,970.237487,-2.046600,2.757951,0.000008,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000005,-1.882369,0.036698
NSGA,138,5.495300,0.450004,1,1967.362344,9.777473,1727.872174,0.134464,967.521097,-2.093233,2.757952,0.000006,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000006,-1.877649,0.036371
NSGA,139,6.465400,0.450057,1,1980.015236,9.767542,1728.046999,0.134958,964.749750,-2.139372,2.757952,0.000000,0.554189,0.000000,0.627104,0.000000,-0.670324,0.000000,-1.877649,0.000000
NSGA,140,7.202900,0.447779,1,2048.135097,9.651278,1746.325312,2.589687,962.299676,-0.347128,2.869256,0.157698,0.554189,0.000000,0.627104,0.000000,-0.648362,0.031116,-1.880232,-0.003660
NSGA,141,10.812000,0.446053,1,2117.820319,9.877522,1757.007556,1.514153,959.895978,-0.340712,2.980433,0.157587,0.554189,0.000000,0.627104,0.000000,-0.626813,0.030544,-1.884914,-0.006636
NSGA,142,5.524200,0.444879,1,2188.209604,9.984347,1759.979119,0.421501,957.564290,-0.330738,3.091443,0.157461,0.554189,0.000000,0.627104,0.000000,-0.605897,0.029668,-1.891637,-0.009537
NSGA,143,5.242200,0.444257,1,2258.436696,9.970879,1755.227607,-0.674622,955.328861,-0.317387,3.202247,0.157320,0.554189,0.000000,0.627104,0.000000,-0.585824,0.028500,-1.900320,-0.012328
NSGA,144,5.034300,0.444183,1,2327.640155,9.837890,1742.842685,-1.760627,953.213163,-0.300765,3.312799,0.157161,0.554189,0.000000,0.627104,0.000000,-0.566798,0.027046,-1.910862,-0.014986
NSGA,145,5.565400,0.444649,1,2394.969660,9.587778,1723.017660,-2.823100,951.238929,-0.281133,3.423040,0.156984,0.554189,0.000000,0.627104,0.000000,-0.549014,0.025325,-1.923137,-0.017480
NSGA,146,5.754000,0.445649,1,2459.607138,9.224556,1696.046945,-3.849050,949.427059,-0.258576,3.532903,0.156788,0.554189,0.000000,0.627104,0.000000,-0.532659,0.023340,-1.936998,-0.019781
NSGA,147,5.650200,0.447173,1,2520.773116,8.753794,1662.325234,-4.826097,947.796715,-0.233327,3.642305,0.156571,0.554189,0.000000,0.627104,0.000000,-0.517912,0.021106,-1.952278,-0.021869
NSGA,148,5.246800,0.449213,1,2577.748661,8.182525,1622.338355,-5.742703,946.364804,-0.205643,3.751161,0.156333,0.554189,0.000000,0.627104,0.000000,-0.504929,0.018645,-1.968798,-0.023724
NSGA,149,4.135700,0.451757,1,2629.880236,7.519123,1576.659864,-6.588372,945.146191,-0.175765,3.859370,0.156074,0.554189,0.000000,0.627104,0.000000,-0.493854,0.015974,-1.986356,-0.025325
NSGA,150,4.880500,0.501683,1,2651.186480,5.038948,1578.973117,0.547087,981.281149,8.545954,3.863363,0.009442,0.443172,-0.262557,0.953630,0.772238,-0.471227,0.053514,-2.316091,-0.779826
NSGA,151,11.345100,0.501261,1,2668.076467,2.716993,1580.351954,0.221805,1025.168033,7.059824,3.863162,-0.000323,0.316913,-0.203105,-1.843172,-4.499052,0.500833,1.563695,0.463964,4.472111
NSGA,152,5.634600,0.497296,1,2697.468547,5.770474,1539.788131,-7.963795,1015.979474,-1.803967,3.930467,0.132138,0.340978,0.047247,-1.848366,-0.010196,0.538549,0.074047,0.466456,0.004892
NSGA,153,5.104100,0.476995,1,2677.870275,-3.421107,1518.725865,-3.676664,966.514789,-8.634638,3.912049,-0.032151,0.481999,0.246169,-1.936359,-0.153603,0.688518,0.261789,0.615216,0.259679
NSGA,154,5.677400,0.475464,1,2677.255344,-0.254507,1498.054528,-8.555413,954.066782,-5.151957,3.919297,0.029997,0.519217,0.154036,-1.897101,0.162482,0.780433,0.380415,0.605172,-0.041572
NSGA,155,5.008400,0.478344,1,2675.211510,-1.453213,1484.479250,-9.652338,951.261049,-1.994941,3.917012,-0.016245,0.528461,0.065732,-1.830149,0.476042,0.871715,0.649037,0.563379,-0.297155
NSGA,156,10.423700,0.543090,1,2657.967845,-2.697196,1459.517679,-3.904405,921.492532,-4.656291,3.910914,-0.009539,0.623198,0.148184,1.316152,4.921338,-0.986794,-2.907017,-2.509829,-4.807010
NSGA,157,6.576000,0.543573,1,2653.791949,-3.887481,1449.621081,-9.213073,921.488404,-0.003844,3.904814,-0.056786,0.623986,0.007331,1.320025,0.036060,-0.991786,-0.046470,-2.510263,-0.004034
NSGA,158,8.427500,0.543488,1,2651.976314,-1.504865,1437.695778,-9.884131,921.727697,0.198335,3.904815,0.000011,0.623986,0.000000,1.320025,0.000000,-0.991785,0.000003,-2.510129,0.001107
NSGA,159,7.243700,0.543402,1,2650.154638,-1.509914,1425.771687,-9.883400,921.964632,0.196386,3.904814,-0.000014,0.623986,0.000000,1.320025,0.000000,-0.991787,-0.000013,-2.509957,0.001429
NSGA,160,7.185800,0.543317,1,2648.334296,-1.508671,1413.846269,-9.883596,922.201208,0.196071,3.904816,0.000017,0.623986,0.000000,1.320025,0.000000,-0.991784,0.000025,-2.509785,0.001422
NSGA,161,7.228300,0.543246,1,2646.518076,-1.505764,1401.924269,-9.884114,922.433106,0.192258,3.904815,-0.000003,0.623986,0.000000,1.320025,0.000000,-0.991784,-0.000004,-2.509769,0.000130
NSGA,162,7.356100,0.543176,1,2644.702062,-1.505573,1390.002066,-9.884144,922.664949,0.192210,3.904816,0.000002,0.623986,0.000000,1.320025,0.000000,-0.991784,0.000001,-2.509751,0.000153
NSGA,163,6.518700,0.543095,1,2642.883418,-1.507412,1378.077508,-9.883865,922.896780,0.192157,3.904816,-0.000002,0.623986,0.000000,1.320025,0.000000,-0.991784,-0.000002,-2.509547,0.001686
NSGA,164,5.739200,0.543015,1,2641.064803,-1.507390,1366.152952,-9.883869,923.128581,0.192133,3.904815,-0.000001,0.623986,0.000000,1.320025,0.000000,-0.991784,0.000001,-2.509341,0.001710
NSGA,165,5.485200,0.542952,1,2639.246231,-1.507368,1354.228405,-9.883952,923.355396,0.188001,3.904815,0.000000,0.623986,0.000000,1.320025,0.000000,-0.991784,0.000000,-2.509341,0.000000
NSGA,166,5.439100,0.542891,1,2637.427658,-1.507369,1342.303859,-9.883951,923.582210,0.188000,3.904815,0.000000,0.623986,0.000000,1.320025,0.000000,-0.991784,0.000000,-2.509341,0.000000
NSGA,167,6.215500,0.542815,1,2635.609084,-1.507365,1330.379272,-9.883951,923.809056,0.188026,3.904815,-0.000000,0.623986,0.000000,1.320025,0.000000,-0.991785,-0.000003,-2.509122,0.001816
NSGA,168,6.225200,0.542742,1,2633.790509,-1.507365,1318.454685,-9.883951,924.035902,0.188026,3.904815,-0.000000,0.623986,0.000000,1.320025,0.000000,-0.991785,-0.000003,-2.508903,0.001816
NSGA,169,5.423500,0.542685,1,2631.968946,-1.510201,1306.533359,-9.883596,924.257735,0.183915,3.904814,-0.000011,0.623986,0.000000,1.320025,0.000000,-0.991785,0.000002,-2.508901,0.000012
NSGA,170,6.619100,0.542630,1,2630.148353,-1.509249,1294.610693,-9.883742,924.479575,0.183902,3.904816,0.000012,0.623986,0.000000,1.320025,0.000000,-0.991785,0.000001,-2.508900,0.000011
NSGA,171,7.391500,0.542572,1,2628.326654,-1.510012,1282.686951,-9.883625,924.701468,0.183928,3.904814,-0.000015,0.623986,0.000000,1.320025,0.000000,-0.991786,-0.000009,-2.508814,0.000710
NSGA,172,6.766600,0.542514,1,2626.506209,-1.508819,1270.761775,-9.883810,924.923157,0.183740,3.904815,0.000015,0.623986,0.000000,1.320025,0.000000,-0.991784,0.000013,-2.508728,0.000717
NSGA,173,5.959200,0.542449,1,2624.687673,-1.507365,1258.837305,-9.884068,925.142476,0.181791,3.904816,0.000001,0.623986,0.000000,1.320025,0.000000,-0.991784,-0.000000,-2.508506,0.001839
NSGA,174,5.385700,0.542386,1,2622.868931,-1.507557,1246.913038,-9.884038,925.361849,0.181839,3.904815,-0.000004,0.623986,0.000000,1.320025,0.000000,-0.991785,-0.000006,-2.508287,0.001817
NSGA,175,5.541600,0.542347,1,2621.047368,-1.509911,1234.989239,-9.883754,925.576243,0.177713,3.904814,-0.000012,0.623986,0.000000,1.320025,0.000000,-0.991786,-0.000009,-2.508389,-0.000847
NSGA,176,5.198300,0.542310,1,2619.226883,-1.508887,1223.064211,-9.883913,925.790458,0.177550,3.904815,0.000013,0.623986,0.000000,1.320025,0.000000,-0.991785,0.000010,-2.508490,-0.000839
