Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8,LimitCost
207,1816.614353,1759.898352,1095.671030,2.721112,0.251432,-2.118310,0.485714,0.772530,0.667752
208,1816.614353,1759.898352,1095.671030,2.721112,0.251432,-2.118310,0.485714,0.772530,0.667752
209,1837.979025,1758.351024,1091.073623,2.713070,0.251432,-2.108849,0.492314,0.772530,0.667699
210,1848.345379,1757.419704,1088.697475,2.708436,0.251432,-2.103442,0.496179,0.772530,0.667674
211,1858.763204,1756.508974,1086.260998,2.703930,0.251432,-2.098189,0.499996,0.772530,0.667659
212,1869.306551,1755.650373,1083.764804,2.699678,0.251432,-2.093350,0.503574,0.772530,0.667655
213,1879.827647,1754.775193,1081.213441,2.695394,0.251432,-2.088502,0.507215,0.772530,0.667659
214,1890.444186,1753.940085,1078.607312,2.691306,0.251432,-2.084076,0.510594,0.772530,0.667673
215,1890.444186,1753.940085,1078.607312,2.691306,0.251432,-2.084076,0.510594,0.772530,0.667673
216,1910.799588,1751.823285,1073.234517,2.681454,0.251432,-2.073355,0.518979,0.772530,0.667715
217,1923.452480,1751.998110,1070.463170,2.681454,0.251432,-2.073355,0.518979,0.772530,0.667758
218,1944.788977,1754.767563,1065.213855,2.697253,0.259025,-1.973496,0.586501,0.687921,0.637338
219,2033.516116,1782.593920,1062.810066,2.840779,0.259025,-1.979527,0.539622,0.687921,0.633467
220,2126.121195,1798.042465,1060.478588,2.985485,0.259025,-1.988473,0.492163,0.687921,0.630575
221,2220.098942,1800.468130,1058.243167,3.130021,0.259025,-2.000061,0.445401,0.687921,0.628721
222,2311.941889,1790.219091,1056.815430,3.271378,0.257157,-2.007658,0.401361,0.681577,0.626393
223,2402.533294,1766.938700,1054.153145,3.414360,0.259025,-2.029919,0.358385,0.687921,0.628097
224,2486.754840,1732.667040,1052.341302,3.552487,0.259025,-2.047511,0.319837,0.687921,0.629210
225,2564.123559,1688.467842,1050.710810,3.687155,0.259025,-2.066428,0.285358,0.687921,0.631160
226,2633.551279,1635.870774,1049.278988,3.818087,0.259025,-2.086361,0.255255,0.687921,0.633852
227,2694.323371,1576.448936,1048.060401,3.945139,0.259025,-2.107015,0.229658,0.687921,0.637196
228,2690.017583,1570.197861,1033.244114,3.925325,0.296758,-1.981352,0.348029,0.576432,0.587056
229,2694.917354,1554.314864,1023.432040,3.929736,0.321712,-1.910425,0.441990,0.515960,0.563008
230,2698.684660,1538.897182,1016.649343,3.933129,0.339113,-1.847396,0.535621,0.464294,0.546959
231,2684.457770,1535.636610,1003.165192,3.899330,0.376165,-1.801135,0.668455,0.448490,0.538080
232,2692.548849,1522.212230,1014.862727,3.908464,0.343336,-1.711149,0.749143,0.354416,0.532333
233,2672.366111,1498.443542,965.879560,3.895029,0.484580,-1.780177,0.880230,0.502001,0.541044
234,2638.168272,1456.535956,901.055170,3.886298,0.690959,-1.848660,1.023446,0.703119,0.590108
235,2636.351779,1444.611624,901.294710,3.886297,0.690959,-1.848660,1.023448,0.703254,0.590072
236,2634.535953,1432.686608,901.533858,3.886298,0.690959,-1.848660,1.023446,0.703388,0.590038
237,2632.714490,1420.762223,901.770911,3.886297,0.690959,-1.848660,1.023449,0.703560,0.590017
238,2630.894115,1408.836808,902.007570,3.886299,0.690959,-1.848660,1.023448,0.703731,0.589997
239,2629.077681,1396.915132,902.239268,3.886298,0.690959,-1.848660,1.023446,0.703748,0.589933
240,2627.261919,1384.992557,902.471330,3.886299,0.690959,-1.848660,1.023448,0.703765,0.589870
241,2625.443172,1373.068154,902.703066,3.886298,0.690959,-1.848660,1.023447,0.703969,0.589866
242,2623.624436,1361.143770,902.934771,3.886298,0.690959,-1.848660,1.023446,0.704176,0.589864
243,2621.805864,1349.219223,903.161586,3.886298,0.690959,-1.848660,1.023446,0.704176,0.589801
244,2619.987291,1337.294677,903.388400,3.886298,0.690959,-1.848660,1.023446,0.704176,0.589740
245,2618.168870,1325.369874,903.615361,3.886298,0.690959,-1.848660,1.023448,0.704394,0.589747
246,2616.350443,1313.445077,903.842319,3.886299,0.690959,-1.848660,1.023449,0.704613,0.589756
247,2614.528898,1301.523706,904.064169,3.886298,0.690959,-1.848660,1.023449,0.704614,0.589701
248,2612.708275,1289.601098,904.285993,3.886299,0.690959,-1.848660,1.023449,0.704616,0.589647
249,2610.886448,1277.677547,904.507737,3.886297,0.690959,-1.848660,1.023448,0.704702,0.589621
