x,y,z,qx,qy,qz,qw
1560.260000,-1742.530000,-1685.890000,-0.498705,0.571245,0.504415,-0.412963
1558.312500,-1754.430000,-1686.267500,-0.498671,0.571274,0.504391,-0.412992
1556.365000,-1766.330000,-1686.645000,-0.498637,0.571304,0.504367,-0.413022
1554.415000,-1778.230000,-1687.020000,-0.498579,0.571354,0.504324,-0.413074
1552.465000,-1790.130000,-1687.395000,-0.498521,0.571405,0.504282,-0.413125
1550.515000,-1802.027500,-1687.765000,-0.498521,0.571406,0.504282,-0.413125
1548.565000,-1813.925000,-1688.135000,-0.498520,0.571406,0.504282,-0.413126
1546.615000,-1825.825000,-1688.505000,-0.498491,0.571431,0.504261,-0.413151
1544.665000,-1837.725000,-1688.875000,-0.498462,0.571457,0.504240,-0.413177
1542.715000,-1849.625000,-1689.242500,-0.498403,0.571508,0.504197,-0.413229
1540.765000,-1861.525000,-1689.610000,-0.498345,0.571559,0.504155,-0.413280
1538.815000,-1873.425000,-1689.972500,-0.498374,0.571533,0.504176,-0.413255
1536.865000,-1885.325000,-1690.335000,-0.498403,0.571508,0.504197,-0.413229
1534.915000,-1897.225000,-1690.700000,-0.498316,0.571584,0.504134,-0.413306
1532.965000,-1909.125000,-1691.065000,-0.498228,0.571661,0.504070,-0.413384
1531.015000,-1921.025000,-1691.422500,-0.498219,0.571669,0.504064,-0.413391
1529.065000,-1932.925000,-1691.780000,-0.498210,0.571676,0.504057,-0.413399
1527.110000,-1944.822500,-1692.137500,-0.498160,0.571720,0.504022,-0.413443
1525.155000,-1956.720000,-1692.495000,-0.498111,0.571763,0.503986,-0.413487
1523.205000,-1968.620000,-1692.847500,-0.498102,0.571771,0.503979,-0.413495
1521.255000,-1980.520000,-1693.200000,-0.498093,0.571779,0.503973,-0.413503
1519.300000,-1992.420000,-1693.552500,-0.498043,0.571822,0.503937,-0.413546
1517.345000,-2004.320000,-1693.905000,-0.497994,0.571865,0.503901,-0.413590
1515.395000,-2016.220000,-1694.252500,-0.497985,0.571873,0.503894,-0.413598
1513.445000,-2028.120000,-1694.600000,-0.497976,0.571881,0.503888,-0.413606
1511.490000,-2040.020000,-1694.947500,-0.497946,0.571906,0.503867,-0.413632
1509.535000,-2051.920000,-1695.295000,-0.497917,0.571932,0.503846,-0.413658
1507.580000,-2063.820000,-1695.640000,-0.497897,0.571949,0.503831,-0.413675
1505.625000,-2075.720000,-1695.985000,-0.497877,0.571967,0.503816,-0.413693
1503.675000,-2087.617500,-1696.327500,-0.497838,0.572000,0.503789,-0.413727
1501.725000,-2099.515000,-1696.670000,-0.497800,0.572034,0.503761,-0.413761
1499.770000,-2111.415000,-1697.010000,-0.497741,0.572084,0.503718,-0.413812
1497.815000,-2123.315000,-1697.350000,-0.497683,0.572135,0.503676,-0.413864
1495.860000,-2135.215000,-1697.685000,-0.497653,0.572161,0.503655,-0.413890
1493.905000,-2147.115000,-1698.020000,-0.497624,0.572186,0.503634,-0.413916
