PopulationSize,MigrationRate,Fitness
87,0.17 ,3.95E+00
87,0.18 ,3.82E+00
87,0.19 ,3.80E+00
87,0.20 ,3.42E+00
87,0.21 ,3.60E+00
87,0.22 ,3.75E+00
87,0.23 ,3.69E+00
87,0.24 ,3.75E+00
87,0.25 ,3.83E+00
87,0.26 ,3.84E+00
87,0.27 ,3.96E+00
87,0.28 ,3.78E+00
87,0.29 ,2.96E+00
87,0.30 ,3.87E+00
87,0.31 ,3.24E+00
87,0.32 ,2.35E+00
87,0.33 ,3.12E+00
87,0.34 ,3.78E+00
87,0.35 ,3.80E+00
87,0.36 ,3.23E+00
87,0.37 ,3.97E+00
87,0.38 ,3.97E+00
87,0.39 ,inf
87,0.40 ,3.90E+00
87,0.41 ,3.22E+00
87,0.42 ,3.42E+00
87,0.43 ,2.39E+00
87,0.44 ,3.58E+00
87,0.45 ,4.22E+00
87,0.46 ,3.59E+00
87,0.47 ,inf
87,0.48 ,3.74E+00
87,0.49 ,3.18E+00
87,0.51 ,3.67E+00
87,0.52 ,3.68E+00
87,0.53 ,3.75E+00
87,0.54 ,3.49E+00
87,0.55 ,3.89E+00
87,0.56 ,3.73E+00
87,0.57 ,3.83E+00
87,0.58 ,3.31E+00
87,0.59 ,3.92E+00
87,0.60 ,3.70E+00
87,0.61 ,3.84E+00
87,0.62 ,3.79E+00
87,0.63 ,3.64E+00
87,0.64 ,3.81E+00
87,0.65 ,3.77E+00
87,0.66 ,inf
87,0.67 ,3.80E+00
87,0.68 ,3.66E+00
87,0.69 ,3.92E+00
87,0.70 ,3.74E+00
87,0.71 ,3.91E+00
87,0.72 ,3.58E+00
87,0.73 ,2.22E+00
87,0.74 ,3.71E+00
87,0.75 ,3.59E+00
87,0.76 ,3.79E+00
87,0.77 ,3.89E+00
87,0.78 ,3.76E+00
87,0.79 ,4.00E+00
87,0.80 ,3.29E+00
87,0.81 ,3.24E+00
87,0.82 ,3.98E+00
87,0.83 ,3.80E+00
87,0.84 ,3.75E+00
87,0.85 ,3.82E+00
87,0.86 ,3.85E+00
87,0.87 ,2.04E+00
87,0.88 ,3.92E+00
87,0.89 ,3.63E+00
87,0.90 ,3.39E+00
87,0.91 ,3.80E+00
87,0.92 ,3.97E+00
87,0.93 ,3.68E+00
87,0.94 ,3.23E+00
87,0.95 ,3.76E+00
87,0.96 ,4.02E+00
87,0.97 ,3.71E+00
87,0.98 ,3.76E+00
87,0.99 ,3.75E+00
87,1.00 ,inf
88,0.00 ,3.68E+00
88,0.01 ,3.76E+00
88,0.02 ,3.27E+00
88,0.03 ,inf
88,0.04 ,3.66E+00
88,0.05 ,3.78E+00
88,0.06 ,3.75E+00
88,0.07 ,3.70E+00
88,0.08 ,4.09E+00
88,0.09 ,3.68E+00
88,0.10 ,3.89E+00
88,0.11 ,3.80E+00
88,0.12 ,3.83E+00
88,0.13 ,3.79E+00
88,0.14 ,3.81E+00
88,0.15 ,3.68E+00
88,0.16 ,3.04E+00
88,0.17 ,3.84E+00
88,0.18 ,3.79E+00
88,0.19 ,3.80E+00
88,0.20 ,3.74E+00
88,0.21 ,4.06E+00
88,0.22 ,3.97E+00
88,0.23 ,3.76E+00
88,0.24 ,3.73E+00
88,0.25 ,3.93E+00
88,0.26 ,3.80E+00
88,0.27 ,4.08E+00
88,0.28 ,3.93E+00
88,0.29 ,3.95E+00
88,0.30 ,3.94E+00
88,0.31 ,2.15E+00
88,0.32 ,inf
88,0.33 ,inf
88,0.34 ,inf
88,0.35 ,inf
88,0.36 ,3.11E+00
88,0.37 ,4.31E+00
88,0.38 ,inf
88,0.39 ,3.70E+00
88,0.40 ,4.02E+00
88,0.41 ,3.88E+00
88,0.42 ,3.89E+00
88,0.43 ,3.22E+00
88,0.44 ,4.03E+00
88,0.45 ,3.74E+00
88,0.46 ,3.85E+00
88,0.47 ,3.60E+00
88,0.48 ,3.90E+00
88,0.49 ,inf
88,0.51 ,3.83E+00
88,0.52 ,3.83E+00
88,0.53 ,3.27E+00
88,0.54 ,3.48E+00
88,0.55 ,3.91E+00
88,0.56 ,3.49E+00
88,0.57 ,3.82E+00
88,0.58 ,3.98E+00
88,0.59 ,4.01E+00
88,0.60 ,3.90E+00
88,0.61 ,3.99E+00
88,0.62 ,2.87E+00
88,0.63 ,3.66E+00
88,0.64 ,3.28E+00
88,0.65 ,3.76E+00
88,0.66 ,3.49E+00
88,0.67 ,3.67E+00
88,0.68 ,3.20E+00
88,0.69 ,3.73E+00
88,0.70 ,4.13E+00
88,0.71 ,3.99E+00
88,0.72 ,3.86E+00
88,0.73 ,3.73E+00
88,0.74 ,3.84E+00
88,0.75 ,2.91E+00
88,0.76 ,3.85E+00
88,0.77 ,4.12E+00
88,0.78 ,3.86E+00
88,0.79 ,4.00E+00
88,0.80 ,3.71E+00
88,0.81 ,3.88E+00
88,0.82 ,inf
88,0.83 ,3.35E+00
88,0.84 ,3.81E+00
88,0.85 ,3.80E+00
88,0.86 ,3.67E+00
88,0.87 ,3.95E+00
88,0.88 ,3.97E+00
88,0.89 ,3.88E+00
88,0.90 ,3.20E+00
88,0.91 ,3.90E+00
88,0.92 ,3.95E+00
88,0.93 ,3.11E+00
88,0.94 ,3.95E+00
88,0.95 ,3.31E+00
88,0.96 ,3.79E+00
88,0.97 ,3.81E+00
88,0.98 ,3.97E+00
88,0.99 ,3.78E+00
88,1.00 ,3.92E+00
89,0.00 ,3.30E+00
89,0.01 ,3.69E+00
89,0.02 ,3.27E+00
89,0.03 ,3.68E+00
89,0.04 ,3.79E+00
89,0.05 ,3.16E+00
89,0.06 ,3.81E+00
89,0.07 ,3.90E+00
89,0.08 ,3.99E+00
89,0.09 ,3.85E+00
89,0.10 ,3.88E+00
89,0.11 ,3.88E+00
89,0.12 ,3.80E+00
89,0.13 ,3.69E+00
89,0.14 ,3.75E+00
89,0.15 ,4.04E+00
89,0.16 ,3.96E+00
89,0.17 ,3.67E+00
89,0.18 ,3.83E+00
89,0.19 ,3.81E+00
89,0.20 ,3.91E+00
89,0.21 ,3.85E+00
89,0.22 ,inf
89,0.23 ,3.90E+00
89,0.24 ,3.54E+00
89,0.25 ,3.73E+00
89,0.26 ,inf
89,0.27 ,3.73E+00
89,0.28 ,inf
89,0.29 ,3.73E+00
89,0.30 ,3.78E+00
89,0.31 ,3.06E+00
89,0.32 ,3.94E+00
89,0.33 ,3.95E+00
89,0.34 ,3.96E+00
89,0.35 ,3.85E+00
89,0.36 ,3.92E+00
89,0.37 ,3.90E+00
89,0.38 ,3.75E+00
89,0.39 ,3.78E+00
89,0.40 ,4.00E+00
89,0.41 ,3.85E+00
89,0.42 ,3.88E+00
89,0.43 ,3.67E+00
89,0.44 ,3.16E+00
89,0.45 ,3.88E+00
89,0.46 ,4.01E+00
89,0.47 ,3.95E+00
89,0.48 ,3.95E+00
89,0.49 ,3.80E+00
89,0.51 ,2.95E+00
89,0.52 ,3.18E+00
89,0.53 ,4.07E+00
89,0.54 ,3.11E+00
89,0.55 ,3.85E+00
89,0.56 ,3.96E+00
89,0.57 ,3.93E+00
89,0.58 ,3.88E+00
89,0.59 ,2.94E+00
89,0.60 ,3.71E+00
89,0.61 ,3.97E+00
89,0.62 ,4.00E+00
89,0.63 ,3.97E+00
89,0.64 ,3.75E+00
89,0.65 ,3.72E+00
89,0.66 ,3.10E+00
89,0.67 ,3.88E+00
89,0.68 ,3.59E+00
89,0.69 ,3.13E+00
89,0.70 ,3.68E+00
89,0.71 ,3.87E+00
89,0.72 ,3.77E+00
89,0.73 ,2.74E+00
89,0.74 ,3.67E+00
89,0.75 ,3.81E+00
89,0.76 ,2.89E+00
89,0.77 ,3.56E+00
89,0.78 ,2.39E+00
89,0.79 ,3.85E+00
89,0.80 ,3.88E+00
89,0.81 ,3.21E+00
89,0.82 ,3.65E+00
89,0.83 ,3.90E+00
89,0.84 ,3.74E+00
89,0.85 ,inf
89,0.86 ,4.02E+00
89,0.87 ,3.57E+00
89,0.88 ,3.93E+00
89,0.89 ,3.69E+00
89,0.90 ,3.82E+00
89,0.91 ,3.68E+00
89,0.92 ,2.12E+00
89,0.93 ,3.72E+00
89,0.94 ,3.77E+00
89,0.95 ,3.77E+00
89,0.96 ,3.74E+00
89,0.97 ,3.67E+00
89,0.98 ,3.80E+00
89,0.99 ,3.89E+00
89,1.00 ,3.83E+00
90,0.00 ,3.04E+00
90,0.01 ,3.80E+00
90,0.02 ,3.57E+00
90,0.03 ,3.68E+00
90,0.04 ,3.27E+00
90,0.05 ,3.41E+00
90,0.06 ,inf
90,0.07 ,3.82E+00
90,0.08 ,4.01E+00
90,0.09 ,3.96E+00
90,0.10 ,3.63E+00
90,0.11 ,3.77E+00
90,0.12 ,2.94E+00
90,0.13 ,3.35E+00
90,0.14 ,2.92E+00
90,0.15 ,3.81E+00
90,0.16 ,3.73E+00
90,0.17 ,3.10E+00
90,0.18 ,3.55E+00
90,0.19 ,3.64E+00
90,0.20 ,3.88E+00
90,0.21 ,3.79E+00
90,0.22 ,3.76E+00
90,0.23 ,3.15E+00
90,0.24 ,3.81E+00
90,0.25 ,inf
90,0.26 ,3.79E+00
90,0.27 ,3.95E+00
90,0.28 ,3.79E+00
90,0.29 ,3.28E+00
90,0.30 ,3.77E+00
90,0.31 ,3.82E+00
90,0.32 ,3.83E+00
90,0.33 ,3.05E+00
90,0.34 ,3.80E+00
90,0.35 ,3.98E+00
90,0.36 ,3.79E+00
90,0.37 ,3.90E+00
90,0.38 ,3.22E+00
90,0.39 ,3.74E+00
90,0.40 ,3.79E+00
90,0.41 ,4.07E+00
90,0.42 ,3.66E+00
90,0.43 ,3.85E+00
90,0.44 ,3.80E+00
90,0.45 ,3.95E+00
90,0.46 ,3.11E+00
90,0.47 ,3.81E+00
90,0.48 ,3.73E+00
90,0.49 ,inf
90,0.51 ,3.73E+00
90,0.52 ,3.94E+00
90,0.53 ,3.70E+00
90,0.54 ,3.83E+00
90,0.55 ,4.05E+00
90,0.56 ,3.97E+00
90,0.57 ,3.80E+00
90,0.58 ,3.17E+00
90,0.59 ,3.62E+00
90,0.60 ,3.70E+00
90,0.61 ,2.68E+00
90,0.62 ,3.75E+00
90,0.63 ,3.04E+00
90,0.64 ,3.79E+00
90,0.65 ,3.93E+00
90,0.66 ,3.64E+00
90,0.67 ,3.79E+00
90,0.68 ,3.88E+00
90,0.69 ,3.96E+00
90,0.70 ,3.78E+00
90,0.71 ,2.90E+00
90,0.72 ,3.65E+00
90,0.73 ,3.84E+00
90,0.74 ,3.86E+00
90,0.75 ,3.82E+00
90,0.76 ,3.84E+00
90,0.77 ,3.71E+00
90,0.78 ,3.80E+00
90,0.79 ,3.22E+00
90,0.80 ,3.77E+00
90,0.81 ,3.85E+00
90,0.82 ,3.25E+00
90,0.83 ,3.92E+00
90,0.84 ,3.27E+00
90,0.85 ,3.84E+00
90,0.86 ,3.96E+00
90,0.87 ,3.78E+00
90,0.88 ,3.68E+00
90,0.89 ,inf
90,0.90 ,3.90E+00
90,0.91 ,3.87E+00
90,0.92 ,3.85E+00
90,0.93 ,3.95E+00
90,0.94 ,3.85E+00
90,0.95 ,inf
90,0.96 ,2.43E+00
90,0.97 ,inf
90,0.98 ,2.71E+00
90,0.99 ,3.71E+00
90,1.00 ,inf
91,0.00 ,3.84E+00
91,0.01 ,3.34E+00
91,0.02 ,3.75E+00
91,0.03 ,3.84E+00
91,0.04 ,3.45E+00
91,0.05 ,3.65E+00
91,0.06 ,3.97E+00
91,0.07 ,3.08E+00
91,0.08 ,3.97E+00
91,0.09 ,3.60E+00
91,0.10 ,3.03E+00
91,0.11 ,inf
91,0.12 ,inf
91,0.13 ,inf
91,0.14 ,3.76E+00
91,0.15 ,3.80E+00
91,0.16 ,3.92E+00
91,0.17 ,3.97E+00
91,0.18 ,3.92E+00
91,0.19 ,3.79E+00
91,0.20 ,3.86E+00
91,0.21 ,inf
91,0.22 ,3.79E+00
91,0.23 ,3.25E+00
91,0.24 ,3.64E+00
91,0.25 ,3.70E+00
91,0.26 ,4.00E+00
91,0.27 ,3.61E+00
91,0.28 ,3.98E+00
91,0.29 ,3.62E+00
91,0.30 ,3.96E+00
91,0.31 ,3.91E+00
91,0.32 ,4.03E+00
91,0.33 ,3.80E+00
91,0.34 ,3.20E+00
91,0.35 ,3.67E+00
91,0.36 ,3.97E+00
91,0.37 ,3.69E+00
91,0.38 ,3.87E+00
91,0.39 ,3.64E+00
91,0.40 ,3.86E+00
91,0.41 ,3.16E+00
91,0.42 ,3.86E+00
91,0.43 ,3.89E+00
91,0.44 ,3.69E+00
91,0.45 ,inf
91,0.46 ,inf
91,0.47 ,3.81E+00
91,0.48 ,3.15E+00
91,0.49 ,3.89E+00
91,0.51 ,3.79E+00
91,0.52 ,3.72E+00
91,0.53 ,3.90E+00
91,0.54 ,3.98E+00
91,0.55 ,3.78E+00
91,0.56 ,4.03E+00
91,0.57 ,3.88E+00
91,0.58 ,3.55E+00
91,0.59 ,3.68E+00
91,0.60 ,3.78E+00
91,0.61 ,3.74E+00
91,0.62 ,3.72E+00
91,0.63 ,3.82E+00
91,0.64 ,3.72E+00
91,0.65 ,3.64E+00
91,0.66 ,4.06E+00
91,0.67 ,4.04E+00
91,0.68 ,3.81E+00
91,0.69 ,3.88E+00
91,0.70 ,3.77E+00
91,0.71 ,3.98E+00
91,0.72 ,3.95E+00
91,0.73 ,3.85E+00
91,0.74 ,3.22E+00
91,0.75 ,inf
91,0.76 ,inf
91,0.77 ,inf
91,0.78 ,3.14E+00
91,0.79 ,3.84E+00
91,0.80 ,3.30E+00
91,0.81 ,3.57E+00
91,0.82 ,3.80E+00
91,0.83 ,3.79E+00
91,0.84 ,3.74E+00
91,0.85 ,3.87E+00
91,0.86 ,4.08E+00
91,0.87 ,3.74E+00
91,0.88 ,3.27E+00
91,0.89 ,3.27E+00
91,0.90 ,3.96E+00
91,0.91 ,3.69E+00
91,0.92 ,3.63E+00
91,0.93 ,4.00E+00
91,0.94 ,3.84E+00
91,0.95 ,3.68E+00
91,0.96 ,3.71E+00
91,0.97 ,3.92E+00
91,0.98 ,3.89E+00
91,0.99 ,3.88E+00
91,1.00 ,3.92E+00
92,0.00 ,3.80E+00
92,0.01 ,3.85E+00
92,0.02 ,2.93E+00
92,0.03 ,3.48E+00
92,0.04 ,3.75E+00
92,0.05 ,3.82E+00
92,0.06 ,3.55E+00
92,0.07 ,3.90E+00
92,0.08 ,2.76E+00
92,0.09 ,3.99E+00
92,0.10 ,3.95E+00
92,0.11 ,inf
92,0.12 ,3.95E+00
92,0.13 ,3.82E+00
92,0.14 ,3.00E+00
92,0.15 ,2.49E+00
92,0.16 ,inf
92,0.17 ,3.79E+00
92,0.18 ,3.75E+00
92,0.19 ,3.84E+00
92,0.20 ,3.68E+00
92,0.21 ,3.73E+00
92,0.22 ,4.17E+00
92,0.23 ,3.26E+00
92,0.24 ,3.91E+00
92,0.25 ,3.39E+00
92,0.26 ,2.53E+00
92,0.27 ,3.19E+00
92,0.28 ,3.54E+00
92,0.29 ,3.98E+00
92,0.30 ,2.69E+00
92,0.31 ,3.93E+00
92,0.32 ,3.96E+00
92,0.33 ,3.26E+00
92,0.34 ,3.85E+00
92,0.35 ,3.80E+00
92,0.36 ,3.85E+00
92,0.37 ,3.94E+00
92,0.38 ,3.66E+00
92,0.39 ,4.06E+00
92,0.40 ,3.99E+00
92,0.41 ,3.99E+00
92,0.42 ,3.22E+00
92,0.43 ,3.91E+00
92,0.44 ,inf
92,0.45 ,inf
92,0.46 ,3.83E+00
92,0.47 ,3.97E+00
92,0.48 ,3.72E+00
92,0.49 ,3.80E+00
92,0.51 ,3.78E+00
92,0.52 ,3.94E+00
92,0.53 ,3.92E+00
92,0.54 ,3.88E+00
92,0.55 ,3.21E+00
92,0.56 ,2.56E+00
92,0.57 ,3.67E+00
92,0.58 ,3.63E+00
92,0.59 ,3.97E+00
92,0.60 ,3.80E+00
92,0.61 ,3.21E+00
92,0.62 ,3.82E+00
92,0.63 ,3.87E+00
92,0.64 ,3.88E+00
92,0.65 ,3.75E+00
92,0.66 ,3.97E+00
92,0.67 ,3.97E+00
92,0.68 ,3.80E+00
92,0.69 ,3.94E+00
92,0.70 ,3.96E+00
92,0.71 ,3.94E+00
92,0.72 ,3.96E+00
92,0.73 ,4.05E+00
92,0.74 ,3.66E+00
92,0.75 ,3.80E+00
92,0.76 ,3.27E+00
92,0.77 ,inf
92,0.78 ,4.00E+00
92,0.79 ,inf
92,0.80 ,inf
92,0.81 ,3.91E+00
92,0.82 ,3.97E+00
92,0.83 ,inf
92,0.84 ,inf
92,0.85 ,3.99E+00
92,0.86 ,inf
92,0.87 ,inf
92,0.88 ,inf
92,0.89 ,3.52E+00
92,0.90 ,3.97E+00
92,0.91 ,3.82E+00
92,0.92 ,3.99E+00
92,0.93 ,3.81E+00
92,0.94 ,3.85E+00
92,0.95 ,3.93E+00
92,0.96 ,inf
92,0.97 ,3.46E+00
92,0.98 ,inf
92,0.99 ,inf
92,1.00 ,3.12E+00
93,0.00 ,inf
93,0.01 ,3.16E+00
93,0.02 ,3.70E+00
93,0.03 ,3.42E+00
93,0.04 ,inf
93,0.05 ,3.95E+00
93,0.06 ,inf
93,0.07 ,3.91E+00
93,0.08 ,3.77E+00
93,0.09 ,inf
93,0.10 ,3.22E+00
93,0.11 ,inf
93,0.12 ,inf
93,0.13 ,inf
93,0.14 ,inf
93,0.15 ,inf
93,0.16 ,inf
93,0.17 ,4.06E+00
93,0.18 ,3.80E+00
93,0.19 ,inf
93,0.20 ,inf
93,0.21 ,3.85E+00
93,0.22 ,2.78E+00
93,0.23 ,3.73E+00
93,0.24 ,inf
93,0.25 ,inf
93,0.26 ,4.01E+00
93,0.27 ,inf
93,0.28 ,3.82E+00
93,0.29 ,3.96E+00
93,0.30 ,inf
93,0.31 ,3.98E+00
93,0.32 ,3.95E+00
93,0.33 ,3.91E+00
93,0.34 ,2.92E+00
93,0.35 ,3.86E+00
93,0.36 ,2.96E+00
93,0.37 ,inf
93,0.38 ,3.04E+00
93,0.39 ,2.71E+00
93,0.40 ,3.75E+00
93,0.41 ,3.94E+00
93,0.42 ,3.17E+00
93,0.43 ,3.91E+00
93,0.44 ,inf
93,0.45 ,inf
93,0.46 ,3.81E+00
93,0.47 ,inf
93,0.48 ,3.85E+00
93,0.49 ,3.84E+00
93,0.51 ,3.87E+00
93,0.52 ,3.83E+00
93,0.53 ,3.83E+00
93,0.54 ,3.67E+00
93,0.55 ,3.80E+00
93,0.56 ,4.11E+00
93,0.57 ,3.87E+00
93,0.58 ,4.14E+00
93,0.59 ,3.71E+00
93,0.60 ,3.73E+00
93,0.61 ,4.06E+00
93,0.62 ,inf
93,0.63 ,inf
93,0.64 ,inf
93,0.65 ,inf
93,0.66 ,2.78E+00
93,0.67 ,3.73E+00
93,0.68 ,3.70E+00
93,0.69 ,3.23E+00
93,0.70 ,3.73E+00
93,0.71 ,4.02E+00
93,0.72 ,3.96E+00
93,0.73 ,3.87E+00
93,0.74 ,3.86E+00
93,0.75 ,2.72E+00
93,0.76 ,3.18E+00
93,0.77 ,3.31E+00
93,0.78 ,3.84E+00
93,0.79 ,3.58E+00
93,0.80 ,3.86E+00
93,0.81 ,3.60E+00
93,0.82 ,inf
93,0.83 ,3.98E+00
93,0.84 ,inf
93,0.85 ,3.66E+00
93,0.86 ,3.93E+00
93,0.87 ,inf
93,0.88 ,3.85E+00
93,0.89 ,inf
93,0.90 ,inf
93,0.91 ,3.71E+00
93,0.92 ,4.04E+00
93,0.93 ,3.86E+00
93,0.94 ,3.97E+00
93,0.95 ,3.86E+00
93,0.96 ,3.89E+00
93,0.97 ,inf
93,0.98 ,inf
93,0.99 ,inf
93,1.00 ,3.66E+00
94,0.00 ,3.97E+00
94,0.01 ,3.70E+00
94,0.02 ,3.87E+00
94,0.03 ,3.97E+00
94,0.04 ,3.71E+00
94,0.05 ,3.32E+00
94,0.06 ,3.69E+00
94,0.07 ,3.63E+00
94,0.08 ,3.77E+00
94,0.09 ,3.96E+00
94,0.10 ,3.76E+00
94,0.11 ,3.82E+00
94,0.12 ,3.58E+00
94,0.13 ,3.23E+00
94,0.14 ,3.78E+00
94,0.15 ,3.70E+00
94,0.16 ,3.90E+00
94,0.17 ,3.91E+00
94,0.18 ,3.79E+00
94,0.19 ,4.00E+00
94,0.20 ,3.89E+00
94,0.21 ,3.87E+00
94,0.22 ,3.72E+00
94,0.23 ,2.63E+00
94,0.24 ,3.53E+00
94,0.25 ,3.97E+00
94,0.26 ,4.00E+00
94,0.27 ,inf
94,0.28 ,inf
94,0.29 ,3.65E+00
94,0.30 ,3.85E+00
94,0.31 ,3.57E+00
94,0.32 ,3.20E+00
94,0.33 ,3.17E+00
94,0.34 ,3.80E+00
94,0.35 ,4.02E+00
94,0.36 ,3.71E+00
94,0.37 ,3.73E+00
94,0.38 ,4.06E+00
94,0.39 ,3.19E+00
94,0.40 ,3.88E+00
94,0.41 ,3.72E+00
94,0.42 ,3.81E+00
94,0.43 ,3.93E+00
94,0.44 ,3.31E+00
94,0.45 ,3.73E+00
94,0.46 ,3.75E+00
94,0.47 ,3.67E+00
94,0.48 ,3.77E+00
94,0.49 ,3.87E+00
94,0.51 ,3.79E+00
94,0.52 ,3.89E+00
94,0.53 ,3.79E+00
94,0.54 ,3.97E+00
94,0.55 ,3.36E+00
94,0.56 ,3.34E+00
94,0.57 ,3.53E+00
94,0.58 ,3.72E+00
94,0.59 ,3.63E+00
94,0.60 ,2.97E+00
94,0.61 ,3.59E+00
94,0.62 ,3.78E+00
94,0.63 ,3.83E+00
94,0.64 ,2.91E+00
94,0.65 ,3.68E+00
94,0.66 ,inf
94,0.67 ,3.71E+00
94,0.68 ,3.97E+00
94,0.69 ,2.26E+00
94,0.70 ,3.76E+00
94,0.71 ,3.09E+00
94,0.72 ,4.01E+00
94,0.73 ,3.68E+00
94,0.74 ,3.77E+00
94,0.75 ,3.29E+00
94,0.76 ,3.90E+00
94,0.77 ,3.23E+00
94,0.78 ,3.98E+00
94,0.79 ,3.90E+00
94,0.80 ,3.85E+00
94,0.81 ,4.01E+00
94,0.82 ,3.02E+00
94,0.83 ,3.79E+00
94,0.84 ,inf
94,0.85 ,3.97E+00
94,0.86 ,3.23E+00
94,0.87 ,3.42E+00
94,0.88 ,3.75E+00
94,0.89 ,3.89E+00
94,0.90 ,3.93E+00
94,0.91 ,3.23E+00
94,0.92 ,3.67E+00
94,0.93 ,3.77E+00
94,0.94 ,inf
94,0.95 ,inf
94,0.96 ,inf
94,0.97 ,2.83E+00
94,0.98 ,3.84E+00
94,0.99 ,3.77E+00
94,1.00 ,2.94E+00
95,0.00 ,inf
95,0.01 ,3.82E+00
95,0.02 ,3.60E+00
95,0.03 ,3.42E+00
95,0.04 ,inf
95,0.05 ,3.70E+00
95,0.06 ,3.55E+00
95,0.07 ,3.28E+00
95,0.08 ,inf
95,0.09 ,inf
95,0.10 ,3.83E+00
95,0.11 ,3.64E+00
95,0.12 ,3.85E+00
95,0.13 ,3.98E+00
95,0.14 ,4.00E+00
95,0.15 ,3.49E+00
95,0.16 ,3.92E+00
95,0.17 ,3.87E+00
95,0.18 ,3.86E+00
95,0.19 ,3.85E+00
95,0.20 ,3.13E+00
95,0.21 ,3.75E+00
95,0.22 ,3.86E+00
95,0.23 ,3.80E+00
95,0.24 ,3.82E+00
95,0.25 ,3.94E+00
95,0.26 ,3.90E+00
95,0.27 ,inf
95,0.28 ,inf
95,0.29 ,inf
95,0.30 ,3.68E+00
95,0.31 ,3.91E+00
95,0.32 ,3.22E+00
95,0.33 ,3.91E+00
95,0.34 ,4.05E+00
95,0.35 ,inf
95,0.36 ,3.94E+00
95,0.37 ,3.85E+00
95,0.38 ,3.88E+00
95,0.39 ,inf
95,0.40 ,inf
95,0.41 ,4.01E+00
95,0.42 ,inf
95,0.43 ,3.84E+00
95,0.44 ,3.92E+00
95,0.45 ,3.58E+00
95,0.46 ,3.71E+00
95,0.47 ,inf
95,0.48 ,inf
95,0.49 ,inf
95,0.51 ,2.23E+00
95,0.52 ,3.23E+00
95,0.53 ,3.23E+00
95,0.54 ,3.94E+00
95,0.55 ,3.67E+00
95,0.56 ,3.79E+00
95,0.57 ,3.43E+00
95,0.58 ,3.78E+00
95,0.59 ,3.76E+00
95,0.60 ,3.14E+00
95,0.61 ,3.78E+00
95,0.62 ,inf
95,0.63 ,3.19E+00
95,0.64 ,3.69E+00
95,0.65 ,3.67E+00
95,0.66 ,inf
95,0.67 ,inf
95,0.68 ,3.80E+00
95,0.69 ,inf
95,0.70 ,3.66E+00
95,0.71 ,3.81E+00
95,0.72 ,3.76E+00
95,0.73 ,3.13E+00
95,0.74 ,3.70E+00
95,0.75 ,3.73E+00
95,0.76 ,3.90E+00
95,0.77 ,3.92E+00
95,0.78 ,3.82E+00
95,0.79 ,3.77E+00
95,0.80 ,3.93E+00
95,0.81 ,3.86E+00
95,0.82 ,3.19E+00
95,0.83 ,inf
95,0.84 ,3.90E+00
95,0.85 ,3.81E+00
95,0.86 ,inf
95,0.87 ,inf
95,0.88 ,4.01E+00
95,0.89 ,3.06E+00
95,0.90 ,3.99E+00
95,0.91 ,inf
95,0.92 ,inf
95,0.93 ,4.00E+00
95,0.94 ,3.86E+00
95,0.95 ,inf
95,0.96 ,3.86E+00
95,0.97 ,3.39E+00
95,0.98 ,4.00E+00
95,0.99 ,3.73E+00
95,1.00 ,4.04E+00
96,0.00 ,3.84E+00
96,0.01 ,3.73E+00
96,0.02 ,3.83E+00
96,0.03 ,inf
96,0.04 ,inf
96,0.05 ,3.02E+00
96,0.06 ,3.90E+00
96,0.07 ,3.98E+00
96,0.08 ,inf
96,0.09 ,3.79E+00
96,0.10 ,3.63E+00
96,0.11 ,4.02E+00
96,0.12 ,3.71E+00
96,0.13 ,inf
96,0.14 ,2.91E+00
96,0.15 ,inf
96,0.16 ,3.65E+00
96,0.17 ,3.15E+00
96,0.18 ,3.80E+00
96,0.19 ,inf
96,0.20 ,3.28E+00
96,0.21 ,3.88E+00
96,0.22 ,inf
96,0.23 ,inf
96,0.24 ,inf
96,0.25 ,inf
96,0.26 ,3.88E+00
96,0.27 ,3.78E+00
96,0.28 ,3.94E+00
96,0.29 ,3.88E+00
96,0.30 ,3.21E+00
96,0.31 ,3.88E+00
96,0.32 ,3.87E+00
96,0.33 ,3.84E+00
96,0.34 ,3.48E+00
96,0.35 ,2.90E+00
96,0.36 ,3.77E+00
96,0.37 ,inf
96,0.38 ,3.12E+00
96,0.39 ,3.78E+00
96,0.40 ,3.96E+00
96,0.41 ,3.90E+00
96,0.42 ,3.61E+00
96,0.43 ,3.79E+00
96,0.44 ,2.12E+00
96,0.45 ,3.85E+00
96,0.46 ,inf
96,0.47 ,inf
96,0.48 ,inf
96,0.49 ,inf
96,0.51 ,3.92E+00
96,0.52 ,3.77E+00
96,0.53 ,3.40E+00
96,0.54 ,3.26E+00
96,0.55 ,2.83E+00
96,0.56 ,3.85E+00
96,0.57 ,inf
96,0.58 ,3.38E+00
96,0.59 ,3.59E+00
96,0.60 ,3.83E+00
96,0.61 ,3.84E+00
96,0.62 ,3.81E+00
96,0.63 ,3.85E+00
96,0.64 ,3.69E+00
96,0.65 ,3.76E+00
96,0.66 ,3.54E+00
96,0.67 ,3.19E+00
96,0.68 ,3.94E+00
96,0.69 ,3.95E+00
96,0.70 ,inf
96,0.71 ,3.93E+00
96,0.72 ,3.97E+00
96,0.73 ,3.88E+00
96,0.74 ,3.73E+00
96,0.75 ,3.92E+00
96,0.76 ,inf
96,0.77 ,inf
96,0.78 ,inf
96,0.79 ,inf
96,0.80 ,4.11E+00
96,0.81 ,3.69E+00
96,0.82 ,3.95E+00
96,0.83 ,inf
96,0.84 ,3.08E+00
