Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8,LimitCost
180,1724.209765,1816.678245,1224.239855,3.181529,0.016410,-1.007724,-0.059513,-0.505202,0.629836
181,1736.851209,1816.837967,1223.488559,3.180980,0.016410,-1.003447,-0.059111,-0.505202,0.629735
182,1749.539522,1816.995951,1222.682465,3.180528,0.016410,-0.999193,-0.058721,-0.505202,0.629636
183,1762.219781,1817.154757,1221.821337,3.180071,0.016410,-0.994965,-0.058338,-0.505202,0.629540
184,1762.219781,1817.154757,1221.821337,3.180071,0.016410,-0.994965,-0.058338,-0.505202,0.629540
185,1787.540642,1817.475824,1219.934148,3.179098,0.016410,-0.986071,-0.057554,-0.505202,0.629336
186,1787.540642,1817.475824,1219.934148,3.179098,0.016410,-0.986071,-0.057554,-0.505202,0.629336
187,1812.893611,1817.797785,1217.811804,3.178213,0.016410,-0.977175,-0.056793,-0.505202,0.629138
188,1812.893611,1817.797785,1217.811804,3.178213,0.016410,-0.977175,-0.056793,-0.505202,0.629138
189,1838.196807,1818.123605,1215.469304,3.177278,0.016410,-0.968280,-0.056053,-0.505202,0.628944
190,1850.950305,1818.283663,1214.208333,3.176997,0.016410,-0.964407,-0.055743,-0.505202,0.628867
191,1863.573496,1818.448902,1212.897194,3.176502,0.016410,-0.959729,-0.055370,-0.505202,0.628766
192,1876.197635,1818.614484,1211.526064,3.176025,0.016410,-0.955516,-0.055040,-0.505202,0.628680
193,1876.197635,1818.614484,1211.526064,3.176025,0.016410,-0.955516,-0.055040,-0.505202,0.628680
194,1901.527002,1818.944401,1208.618724,3.175228,0.016410,-0.946153,-0.054322,-0.505202,0.628484
195,1914.179937,1819.110509,1207.072424,3.174834,0.016410,-0.942711,-0.054063,-0.505202,0.628424
196,1926.812446,1819.277771,1205.481420,3.174406,0.016410,-0.937644,-0.053691,-0.505202,0.628318
197,1926.812446,1819.277771,1205.481420,3.174406,0.016410,-0.937644,-0.053691,-0.505202,0.628318
198,1952.156445,1819.610956,1202.119248,3.173736,0.016410,-0.929471,-0.053104,-0.505202,0.628167
199,1952.156445,1819.610956,1202.119248,3.173736,0.016410,-0.929471,-0.053104,-0.505202,0.628167
200,1977.401059,1819.949294,1198.531847,3.172946,0.016410,-0.920480,-0.052474,-0.505202,0.627996
